source_id,solution_id,ra,dec,wavelength,flux,flux_error,combined_transits,combined_ccds,deblended_ccds
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.31,0.9963259,0.006958053,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.32,0.99587137,0.0053802747,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.33,0.99295515,0.0061296737,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.34,0.986403,0.006895625,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.35,0.984455,0.007377908,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.36,0.98131216,0.0070552323,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.37,0.97124344,0.0052517084,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.38,0.95823383,0.0047764406,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.39,0.94623303,0.0044882246,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.4,0.93957615,0.00536078,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.41,0.9426289,0.0061319033,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.42,0.95380545,0.0066709532,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.43,0.96226287,0.0075302985,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.44,0.96847385,0.0062572393,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.45,0.97892296,0.0058869296,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.46,0.98935574,0.0067266296,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.47,0.98956954,0.0051290723,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.48,0.98990566,0.0052388804,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.49,0.9922633,0.0049712746,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.5,0.9931623,0.0048375693,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.51,0.9994131,0.00474711,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.52,1.0078646,0.005005836,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.53,1.0116299,0.005655444,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.54,1.006863,0.0051830914,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.55,1.0001503,0.0056074504,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.56,0.9982419,0.0068659857,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.57,1.0019324,0.0071693766,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.58,1.003056,0.00704409,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.59,0.99988157,0.0062729586,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.6,0.99312466,0.007056007,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.61,0.9915221,0.006533816,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.62,0.9938538,0.0065915924,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.63,1.0001508,0.006569161,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.64,1.0008248,0.0056879497,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.65,1.0027287,0.006229708,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.66,1.0098196,0.0059048925,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.67,1.0106503,0.006428724,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.68,1.0053586,0.00743017,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.69,1.0036283,0.006171185,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.7,1.001036,0.0062386803,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.71,0.99722576,0.0056590685,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.72,0.9979371,0.004995571,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.73,1.0027238,0.0060431613,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.74,1.0066882,0.0056793555,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.75,1.0090699,0.006091666,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.76,1.0145019,0.0061596795,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.77,1.0161858,0.0066502285,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.78,1.0102427,0.006814423,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.79,0.9987788,0.0060362173,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.8,0.9922682,0.006728358,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.81,0.9973033,0.006069185,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.82,1.0045815,0.0061821374,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.83,1.0024534,0.006221867,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.84,0.9943873,0.007503237,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.85,0.9886973,0.007655664,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.86,0.994576,0.005796629,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.87,1.0022155,0.0059632314,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.88,1.000789,0.006226193,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.89,0.9973012,0.0068181083,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.9,0.99357224,0.007270154,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.91,0.9929708,0.0062840306,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.92,0.98660684,0.006782282,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.93,0.97855335,0.006868657,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.94,0.97621894,0.006153197,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.95,0.9803323,0.00683703,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.96,0.98645973,0.006566544,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.97,0.99025345,0.0059931735,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.98,0.9901236,0.005112724,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,847.99,0.98836285,0.0043209465,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.0,0.98753947,0.0050951373,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.01,0.98739284,0.0053862124,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.02,0.98421085,0.006079635,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.03,0.985945,0.006807278,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.04,0.98970526,0.007139942,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.05,0.9913383,0.0061040875,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.06,0.99050194,0.0057931445,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.07,0.99170864,0.007135926,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.08,0.997788,0.0076260213,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.09,0.99947274,0.0073206224,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.1,0.99550724,0.005581824,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.11,0.9914228,0.0051582046,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.12,0.99196064,0.0064851404,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.13,0.9974694,0.0061914325,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.14,1.0036266,0.0077448613,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.15,1.0038652,0.007923656,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.16,1.0012312,0.0069389944,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.17,0.9948983,0.005940969,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.18,0.9898053,0.0055937036,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.19,0.98663116,0.007443364,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.2,0.9865602,0.0073405453,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.21,0.9890401,0.006437067,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.22,0.991116,0.0067735543,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.23,0.9918906,0.006226972,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.24,0.9909375,0.006203647,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.25,0.9847283,0.005853215,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.26,0.9735088,0.0060430523,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.27,0.96311355,0.006051544,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.28,0.959984,0.0053794887,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.29,0.96325946,0.007817482,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.3,0.9730593,0.0076795127,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.31,0.98388815,0.006622797,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.32,0.9876327,0.00677865,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.33,0.9881618,0.005303031,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.34,0.98706317,0.005693807,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.35,0.98569757,0.0052393265,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.36,0.980659,0.0048293807,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.37,0.97756267,0.0050573633,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.38,0.9756887,0.005767455,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.39,0.9693231,0.006470109,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.4,0.957312,0.0053318203,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.41,0.94732517,0.0060801688,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.42,0.9493556,0.0063135154,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.43,0.9565541,0.006063619,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.44,0.9662665,0.0065003997,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.45,0.9690668,0.005538997,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.46,0.97070736,0.0053313742,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.47,0.9704796,0.0052169976,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.48,0.97128886,0.005297133,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.49,0.97425693,0.006164527,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.5,0.976279,0.006139131,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.51,0.9764441,0.006656949,16,38,10
2128215909315876352,5950420259779346465,293.6792067907989,46.85273282508356,848.52,0.9726923,0.005803971,16,38,10
