source_id,solution_id,ra,dec,wavelength,flux,flux_error,combined_transits,combined_ccds,deblended_ccds
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.0,0.98716646,0.011755297,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.01,0.9970158,0.0106668,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.02,0.9980517,0.010651732,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.03,0.99927604,0.011460345,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.04,1.0037745,0.010934234,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.05,1.0118573,0.010382731,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.06,1.0169835,0.009509536,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.07,1.0094885,0.009218379,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.08,0.9963619,0.010373142,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.09,0.98614,0.010590702,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.1,0.9786684,0.010472569,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.11,0.9737384,0.01066768,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.12,0.9768825,0.011130803,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.13,0.99181354,0.011290922,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.14,0.9999971,0.011058829,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.15,1.0026747,0.009724552,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.16,1.0016334,0.009781374,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.17,1.0022118,0.009786438,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.18,1.0026728,0.009279646,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.19,0.9990532,0.011062493,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.2,0.997816,0.011579173,31,88,13
1535964555128078720,5950420259779346465,183.0101863800396,40.37227113271606,846.21,1.0019232,0.011674611,31,88,13
